transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,sales,product_category,product_type
21318,2023-02-08,08:32:34,2,5,Lower Manhattan,60,59572.424999999996,119144.84999999999,Drinking Chocolate,Brewed Chai tea
21319,2023-02-08,08:32:34,1,5,Lower Manhattan,69,51629.435,51629.435,Bakery,Brewed Chai tea
21320,2023-02-08,08:33:55,1,3,Astoria,35,49246.538,49246.538,Coffee,Premium brewed coffee
21321,2023-02-08,08:34:46,2,8,Hell's Kitchen,56,40509.248999999996,81018.49799999999,Tea,Brewed Chai tea
21322,2023-02-08,08:37:48,2,3,Astoria,52,47657.94,95315.88,Tea,Brewed Chai tea
21323,2023-02-08,08:40:11,2,8,Hell's Kitchen,58,55600.93,111201.86,Drinking Chocolate,Brewed Chai tea
21324,2023-02-08,08:40:11,1,8,Hell's Kitchen,76,55600.93,55600.93,Bakery,Biscotti
21325,2023-02-08,08:42:38,1,8,Hell's Kitchen,29,39714.95,39714.95,Coffee,Gourmet brewed coffee
21326,2023-02-08,08:43:05,2,5,Lower Manhattan,51,47657.94,95315.88,Tea,Brewed Black tea
21327,2023-02-08,08:43:29,2,5,Lower Manhattan,43,47657.94,95315.88,Tea,Brewed herbal tea
21328,2023-02-08,08:43:42,2,8,Astoria,59,71486.91,142973.82,Drinking Chocolate,Hot chocolate
21329,2023-02-08,08:45:19,1,8,Astoria,44,39714.95,39714.95,Tea,Brewed herbal tea
21330,2023-02-08,08:45:40,1,5,Lower Manhattan,25,34949.156,34949.156,Coffee,Organic brewed coffee
21331,2023-02-08,08:45:40,1,5,Astoria,72,51629.435,51629.435,Bakery,Scone
21332,2023-02-08,08:47:12,1,8,Astoria,46,39714.95,39714.95,Tea,Brewed Green tea
21333,2023-02-08,08:48:25,1,3,Astoria,34,38920.651000000005,38920.651000000005,Coffee,Premium brewed coffee
21334,2023-02-08,08:49:04,2,5,Astoria,31,34949.156,69898.312,Coffee,Gourmet brewed coffee
21335,2023-02-08,08:49:04,1,5,Lower Manhattan,9,47657.94,47657.94,Coffee beans,Organic Beans
21336,2023-02-08,08:50:36,2,5,Lower Manhattan,46,47657.94,95315.88,Tea,Brewed Green tea
21337,2023-02-08,08:54:27,1,5,Lower Manhattan,22,31771.96,31771.96,Coffee,Drip coffee
21338,2023-02-08,08:55:14,1,5,Lower Manhattan,33,55600.93,55600.93,Coffee,Brewed Chai tea
21339,2023-02-08,08:55:29,2,3,Astoria,37,47657.94,95315.88,Coffee,Barista Espresso
21340,2023-02-08,08:57:11,1,5,Lower Manhattan,38,59572.424999999996,59572.424999999996,Coffee,Brewed Chai tea
21341,2023-02-08,08:57:11,2,5,Lower Manhattan,63,12708.784,25417.568,Flavours,Regular syrup
21342,2023-02-08,08:57:44,1,3,Astoria,59,47657.94,47657.94,Drinking Chocolate,Hot chocolate
21343,2023-02-08,09:00:30,2,5,Lower Manhattan,30,47657.94,95315.88,Coffee,Gourmet brewed coffee
21344,2023-02-08,09:02:00,1,5,Lower Manhattan,33,47657.94,47657.94,Coffee,Gourmet brewed coffee
21345,2023-02-08,09:02:11,2,8,Hell's Kitchen,41,67515.415,135030.83,Coffee,Barista Espresso
21346,2023-02-08,09:02:11,1,8,Hell's Kitchen,84,47657.94,47657.94,Flavours,Regular syrup
21347,2023-02-08,09:04:49,1,8,Hell's Kitchen,50,47657.94,47657.94,Tea,Brewed Black tea
21348,2023-02-08,09:04:51,1,8,Hell's Kitchen,27,55600.93,55600.93,Coffee,Organic brewed coffee
21349,2023-02-08,09:04:52,1,5,Lower Manhattan,53,47657.94,47657.94,Tea,Brewed Chai tea
21350,2023-02-08,09:05:41,1,8,Astoria,51,47657.94,47657.94,Tea,Brewed Black tea
21351,2023-02-08,09:06:46,2,5,Astoria,30,47657.94,95315.88,Coffee,Gourmet brewed coffee
21352,2023-02-08,09:08:27,2,8,Astoria,23,39714.95,79429.9,Coffee,Drip coffee
21353,2023-02-08,09:08:27,1,8,Hell's Kitchen,76,55600.93,55600.93,Bakery,Biscotti
21354,2023-02-08,09:09:55,2,5,Lower Manhattan,45,47657.94,95315.88,Tea,Brewed herbal tea
21355,2023-02-08,09:09:55,1,5,Lower Manhattan,76,55600.93,55600.93,Bakery,Brewed Chai tea
21356,2023-02-08,09:10:30,2,3,Astoria,28,31771.96,63543.92,Coffee,Gourmet brewed coffee
21357,2023-02-08,09:13:44,2,5,Lower Manhattan,42,39714.95,79429.9,Tea,Brewed herbal tea
21358,2023-02-08,09:14:13,1,5,Astoria,43,47657.94,47657.94,Tea,Brewed herbal tea
21359,2023-02-08,09:14:13,1,5,Lower Manhattan,77,47657.94,47657.94,Bakery,Brewed Chai tea
21360,2023-02-08,09:14:15,1,8,Hell's Kitchen,49,47657.94,47657.94,Tea,Brewed Black tea
21361,2023-02-08,09:15:45,2,8,Hell's Kitchen,56,40509.248999999996,81018.49799999999,Tea,Brewed Chai tea
21362,2023-02-08,09:15:45,1,8,Astoria,75,55600.93,55600.93,Bakery,Pastry
21363,2023-02-08,09:16:06,1,3,Astoria,35,49246.538,49246.538,Coffee,Premium brewed coffee
21364,2023-02-08,09:16:06,1,3,Astoria,53,47657.94,47657.94,Tea,Brewed Chai tea
21365,2023-02-08,09:16:18,2,3,Astoria,43,47657.94,95315.88,Tea,Brewed Chai tea
21366,2023-02-08,09:17:02,2,8,Hell's Kitchen,32,47657.94,95315.88,Coffee,Brewed Chai tea
21367,2023-02-08,09:17:30,2,3,Astoria,52,39714.95,79429.9,Tea,Brewed Chai tea
21368,2023-02-08,09:19:14,2,8,Astoria,53,47657.94,95315.88,Tea,Brewed Chai tea
21369,2023-02-08,09:20:44,2,5,Astoria,33,55600.93,111201.86,Coffee,Gourmet brewed coffee
21370,2023-02-08,09:20:44,1,5,Astoria,72,47657.94,47657.94,Bakery,Scone
21371,2023-02-08,09:20:48,2,8,Hell's Kitchen,34,38920.651000000005,77841.30200000001,Coffee,Premium brewed coffee
21372,2023-02-08,09:20:48,1,8,Hell's Kitchen,75,55600.93,55600.93,Bakery,Pastry
21373,2023-02-08,09:21:22,1,8,Hell's Kitchen,34,38920.651000000005,38920.651000000005,Coffee,Premium brewed coffee
21374,2023-02-08,09:22:10,1,8,Astoria,55,63543.92,63543.92,Tea,Brewed Chai tea
21375,2023-02-08,09:24:38,1,3,Astoria,42,39714.95,39714.95,Tea,Brewed Chai tea
21376,2023-02-08,09:24:38,2,3,Astoria,75,55600.93,111201.86,Bakery,Pastry
21377,2023-02-08,09:24:42,1,3,Astoria,60,47657.94,47657.94,Drinking Chocolate,Hot chocolate
21378,2023-02-08,09:24:42,1,3,Astoria,37,47657.94,47657.94,Coffee,Barista Espresso
21379,2023-02-08,09:24:42,1,3,Astoria,60,59572.424999999996,59572.424999999996,Drinking Chocolate,Brewed Chai tea
21380,2023-02-08,09:27:09,1,5,Lower Manhattan,37,47657.94,47657.94,Coffee,Barista Espresso
21381,2023-02-08,09:27:09,1,5,Lower Manhattan,37,47657.94,47657.94,Coffee,Barista Espresso
21382,2023-02-08,09:27:32,2,5,Astoria,33,55600.93,111201.86,Coffee,Gourmet brewed coffee
21383,2023-02-08,09:27:42,2,8,Astoria,23,39714.95,79429.9,Coffee,Brewed Chai tea
21384,2023-02-08,09:28:29,2,8,Hell's Kitchen,42,39714.95,79429.9,Tea,Brewed herbal tea
21385,2023-02-08,09:28:54,1,5,Lower Manhattan,60,47657.94,47657.94,Drinking Chocolate,Hot chocolate
21386,2023-02-08,09:31:52,1,5,Lower Manhattan,59,71486.91,71486.91,Drinking Chocolate,Hot chocolate
21387,2023-02-08,09:32:48,2,5,Lower Manhattan,28,31771.96,63543.92,Coffee,Gourmet brewed coffee
21388,2023-02-08,09:32:48,1,5,Lower Manhattan,74,47657.94,47657.94,Bakery,Biscotti
21389,2023-02-08,09:33:22,1,8,Astoria,32,47657.94,47657.94,Coffee,Gourmet brewed coffee
21390,2023-02-08,09:33:37,2,5,Lower Manhattan,50,39714.95,79429.9,Tea,Brewed Black tea
21391,2023-02-08,09:34:26,1,5,Astoria,41,47657.94,47657.94,Coffee,Barista Espresso
21392,2023-02-08,09:34:26,3,5,Lower Manhattan,63,47657.94,142973.82,Flavours,Regular syrup
21393,2023-02-08,09:35:01,2,5,Lower Manhattan,60,59572.424999999996,119144.84999999999,Drinking Chocolate,Hot chocolate
21394,2023-02-08,09:35:40,1,8,Hell's Kitchen,36,59572.424999999996,59572.424999999996,Coffee,Premium brewed coffee
21395,2023-02-08,09:36:28,1,5,Astoria,52,39714.95,39714.95,Tea,Brewed Chai tea
21396,2023-02-08,09:37:10,2,8,Hell's Kitchen,34,47657.94,95315.88,Coffee,Brewed Chai tea
21397,2023-02-08,09:38:17,2,5,Lower Manhattan,54,47657.94,95315.88,Tea,Brewed Chai tea
21398,2023-02-08,09:38:18,2,8,Hell's Kitchen,25,34949.156,69898.312,Coffee,Brewed Chai tea
21399,2023-02-08,09:39:18,1,5,Lower Manhattan,59,71486.91,71486.91,Drinking Chocolate,Hot chocolate
21400,2023-02-08,09:42:33,2,3,Astoria,52,39714.95,79429.9,Tea,Brewed Chai tea
21401,2023-02-08,09:42:51,1,3,Astoria,50,47657.94,47657.94,Tea,Brewed Black tea
21402,2023-02-08,09:44:23,2,8,Hell's Kitchen,33,55600.93,111201.86,Coffee,Gourmet brewed coffee
21403,2023-02-08,09:46:04,2,8,Astoria,60,59572.424999999996,119144.84999999999,Drinking Chocolate,Hot chocolate
21404,2023-02-08,09:46:13,1,5,Lower Manhattan,60,59572.424999999996,59572.424999999996,Drinking Chocolate,Hot chocolate
21405,2023-02-08,09:46:47,1,5,Lower Manhattan,43,47657.94,47657.94,Tea,Brewed herbal tea
21406,2023-02-08,09:47:40,1,8,Hell's Kitchen,61,75458.405,75458.405,Drinking Chocolate,Hot chocolate
21407,2023-02-08,09:47:40,1,8,Astoria,76,47657.94,47657.94,Bakery,Biscotti
21408,2023-02-08,09:47:40,1,8,Hell's Kitchen,4,47657.94,47657.94,Coffee beans,Espresso Beans
21409,2023-02-08,09:49:24,2,3,Astoria,50,39714.95,79429.9,Tea,Brewed Chai tea
21410,2023-02-08,09:50:57,2,5,Lower Manhattan,36,59572.424999999996,119144.84999999999,Coffee,Premium brewed coffee
21411,2023-02-08,09:52:32,1,5,Lower Manhattan,38,59572.424999999996,59572.424999999996,Coffee,Barista Espresso
21412,2023-02-08,09:52:32,1,5,Astoria,78,71486.91,71486.91,Bakery,Brewed Chai tea
21413,2023-02-08,09:56:09,2,5,Lower Manhattan,55,63543.92,127087.84,Tea,Brewed Chai tea
21414,2023-02-08,09:56:24,1,3,Astoria,53,47657.94,47657.94,Tea,Brewed Chai tea
21415,2023-02-08,09:56:24,1,3,Astoria,35,49246.538,49246.538,Coffee,Premium brewed coffee
21416,2023-02-08,09:57:06,1,5,Lower Manhattan,51,47657.94,47657.94,Tea,Brewed Chai tea
21417,2023-02-08,09:58:58,2,8,Hell's Kitchen,38,47657.94,95315.88,Coffee,Barista Espresso
21418,2023-02-08,09:58:58,1,8,Hell's Kitchen,65,47657.94,47657.94,Flavours,Sugar free syrup
21419,2023-02-08,09:58:58,1,8,Astoria,70,51629.435,51629.435,Bakery,Brewed Chai tea
21420,2023-02-08,10:01:06,2,5,Astoria,61,75458.405,150916.81,Drinking Chocolate,Hot chocolate
21421,2023-02-08,10:02:21,1,5,Lower Manhattan,24,47657.94,47657.94,Coffee,Brewed Chai tea
21422,2023-02-08,10:02:21,1,5,Astoria,79,59572.424999999996,59572.424999999996,Bakery,Scone
21423,2023-02-08,10:02:43,1,8,Hell's Kitchen,61,75458.405,75458.405,Drinking Chocolate,Hot chocolate
21424,2023-02-08,10:03:14,1,8,Hell's Kitchen,30,47657.94,47657.94,Coffee,Brewed Chai tea
21425,2023-02-08,10:03:33,1,8,Hell's Kitchen,26,47657.94,47657.94,Coffee,Organic brewed coffee
21426,2023-02-08,10:04:00,2,5,Lower Manhattan,50,39714.95,79429.9,Tea,Brewed Black tea
21427,2023-02-08,10:04:00,1,5,Lower Manhattan,76,47657.94,47657.94,Bakery,Biscotti
21428,2023-02-08,10:04:22,1,5,Lower Manhattan,29,39714.95,39714.95,Coffee,Brewed Chai tea
21429,2023-02-08,10:05:17,2,5,Lower Manhattan,51,47657.94,95315.88,Tea,Brewed Black tea
21430,2023-02-08,10:07:16,2,8,Astoria,36,59572.424999999996,119144.84999999999,Coffee,Premium brewed coffee
21431,2023-02-08,10:08:26,2,3,Astoria,41,67515.415,135030.83,Coffee,Barista Espresso
21432,2023-02-08,10:08:52,2,3,Astoria,57,49246.538,98493.076,Tea,Brewed Chai tea
21433,2023-02-08,10:10:38,1,5,Lower Manhattan,51,47657.94,47657.94,Tea,Brewed Black tea
21434,2023-02-08,10:10:38,1,5,Lower Manhattan,75,55600.93,55600.93,Bakery,Brewed Chai tea
21435,2023-02-08,10:13:15,2,8,Astoria,55,63543.92,127087.84,Tea,Brewed Chai tea
21436,2023-02-08,10:15:23,1,3,Astoria,36,59572.424999999996,59572.424999999996,Coffee,Brewed Chai tea
21437,2023-02-08,10:18:00,1,8,Hell's Kitchen,57,47657.94,47657.94,Tea,Brewed Chai tea
21438,2023-02-08,10:18:15,1,5,Lower Manhattan,39,67515.415,67515.415,Coffee,Barista Espresso
21439,2023-02-08,10:18:15,1,5,Lower Manhattan,1,285947.64,285947.64,Coffee beans,Organic Beans
21440,2023-02-08,10:19:14,1,8,Hell's Kitchen,54,39714.95,39714.95,Tea,Brewed Chai tea
21441,2023-02-08,10:22:56,1,8,Hell's Kitchen,27,47657.94,47657.94,Coffee,Organic brewed coffee
21442,2023-02-08,10:23:37,1,8,Hell's Kitchen,29,39714.95,39714.95,Coffee,Gourmet brewed coffee
21443,2023-02-08,10:24:35,1,5,Lower Manhattan,50,39714.95,39714.95,Tea,Brewed Black tea
21444,2023-02-08,10:24:42,1,8,Hell's Kitchen,31,34949.156,34949.156,Coffee,Brewed Chai tea
21445,2023-02-08,10:24:42,1,8,Hell's Kitchen,7,313748.105,313748.105,Coffee beans,Premium Beans
21446,2023-02-08,10:25:38,2,5,Lower Manhattan,22,31771.96,63543.92,Coffee,Drip coffee
21447,2023-02-08,10:25:39,1,8,Hell's Kitchen,35,47657.94,47657.94,Coffee,Brewed Chai tea
21448,2023-02-08,10:27:46,1,8,Hell's Kitchen,25,34949.156,34949.156,Coffee,Organic brewed coffee
21449,2023-02-08,10:27:46,1,8,Hell's Kitchen,74,55600.93,55600.93,Bakery,Biscotti
21450,2023-02-08,10:27:56,2,8,Astoria,53,47657.94,95315.88,Tea,Brewed Chai tea
21451,2023-02-08,10:27:56,1,8,Astoria,12,47657.94,47657.94,Loose Tea,Herbal tea
21452,2023-02-08,10:27:56,1,8,Hell's Kitchen,45,47657.94,47657.94,Tea,Brewed herbal tea
21453,2023-02-08,10:27:56,1,8,Hell's Kitchen,10,47657.94,47657.94,Coffee beans,Green beans
21454,2023-02-08,10:28:10,2,8,Astoria,41,67515.415,135030.83,Coffee,Brewed Chai tea
21455,2023-02-08,10:28:10,2,8,Hell's Kitchen,84,12708.784,25417.568,Flavours,Regular syrup
21456,2023-02-08,10:28:41,1,5,Astoria,33,55600.93,55600.93,Coffee,Gourmet brewed coffee
21457,2023-02-08,10:28:41,1,5,Lower Manhattan,77,47657.94,47657.94,Bakery,Brewed Chai tea
21458,2023-02-08,10:28:41,1,5,Lower Manhattan,11,142179.52099999998,142179.52099999998,Loose Tea,Herbal tea
21459,2023-02-08,10:29:17,2,5,Lower Manhattan,26,47657.94,95315.88,Coffee,Organic brewed coffee
21460,2023-02-08,10:29:17,1,5,Lower Manhattan,79,59572.424999999996,59572.424999999996,Bakery,Scone
21461,2023-02-08,10:31:08,1,5,Astoria,25,34949.156,34949.156,Coffee,Organic brewed coffee
21462,2023-02-08,10:31:08,1,5,Lower Manhattan,71,59572.424999999996,59572.424999999996,Bakery,Pastry
21463,2023-02-08,10:32:44,1,8,Astoria,24,47657.94,47657.94,Coffee,Drip coffee
21464,2023-02-08,10:33:23,2,8,Astoria,50,39714.95,79429.9,Tea,Brewed Chai tea
21465,2023-02-08,10:37:59,1,5,Lower Manhattan,49,47657.94,47657.94,Tea,Brewed Black tea
21466,2023-02-08,10:37:59,1,5,Lower Manhattan,15,146945.315,146945.315,Loose Tea,Green tea
21467,2023-02-08,10:38:30,1,8,Astoria,48,39714.95,39714.95,Tea,Brewed Black tea
21468,2023-02-08,10:38:44,2,5,Lower Manhattan,58,55600.93,111201.86,Drinking Chocolate,Hot chocolate
21469,2023-02-08,10:39:25,1,8,Hell's Kitchen,56,40509.248999999996,40509.248999999996,Tea,Brewed Chai tea
21470,2023-02-08,10:40:16,1,8,Hell's Kitchen,35,49246.538,49246.538,Coffee,Premium brewed coffee
21471,2023-02-08,10:40:23,2,5,Astoria,48,39714.95,79429.9,Tea,Brewed Black tea
21472,2023-02-08,10:41:55,2,5,Lower Manhattan,41,67515.415,135030.83,Coffee,Barista Espresso
21473,2023-02-08,10:41:55,4,5,Lower Manhattan,65,47657.94,190631.76,Flavours,Sugar free syrup
21474,2023-02-08,10:42:13,2,8,Astoria,26,47657.94,95315.88,Coffee,Brewed Chai tea
21475,2023-02-08,10:42:25,2,8,Astoria,52,47657.94,95315.88,Tea,Brewed Chai tea
21476,2023-02-08,10:42:25,1,8,Astoria,74,47657.94,47657.94,Bakery,Brewed Chai tea
21477,2023-02-08,10:42:26,2,5,Lower Manhattan,28,31771.96,63543.92,Coffee,Gourmet brewed coffee
21478,2023-02-08,10:42:26,1,5,Lower Manhattan,79,59572.424999999996,59572.424999999996,Bakery,Scone
21479,2023-02-08,10:42:37,2,8,Astoria,36,59572.424999999996,119144.84999999999,Coffee,Premium brewed coffee
21480,2023-02-08,10:43:09,1,5,Lower Manhattan,32,47657.94,47657.94,Coffee,Gourmet brewed coffee
21481,2023-02-08,10:43:09,1,5,Lower Manhattan,70,51629.435,51629.435,Bakery,Scone
21482,2023-02-08,10:43:40,2,8,Hell's Kitchen,38,59572.424999999996,119144.84999999999,Coffee,Barista Espresso
21483,2023-02-08,10:43:40,1,8,Hell's Kitchen,84,12708.784,12708.784,Flavours,Regular syrup
21484,2023-02-08,10:43:58,2,3,Astoria,34,38920.651000000005,77841.30200000001,Coffee,Premium brewed coffee
21485,2023-02-08,10:44:03,2,8,Hell's Kitchen,51,47657.94,95315.88,Tea,Brewed Black tea
21486,2023-02-08,10:44:12,2,3,Astoria,54,39714.95,79429.9,Tea,Brewed Chai tea
21487,2023-02-08,10:45:57,2,3,Astoria,54,39714.95,79429.9,Tea,Brewed Chai tea
21488,2023-02-08,10:45:57,1,3,Astoria,16,47657.94,47657.94,Loose Tea,Chai tea
21489,2023-02-08,10:47:18,2,5,Lower Manhattan,45,47657.94,95315.88,Tea,Brewed herbal tea
21490,2023-02-08,10:47:41,1,5,Lower Manhattan,42,39714.95,39714.95,Tea,Brewed herbal tea
21491,2023-02-08,10:47:41,1,5,Astoria,72,51629.435,51629.435,Bakery,Scone
21492,2023-02-08,10:48:45,1,3,Astoria,54,39714.95,39714.95,Tea,Brewed Chai tea
21493,2023-02-08,10:49:03,1,3,Astoria,59,71486.91,71486.91,Drinking Chocolate,Hot chocolate
21494,2023-02-08,10:49:03,1,3,Astoria,63,47657.94,47657.94,Flavours,Regular syrup
21495,2023-02-08,10:49:03,1,3,Astoria,59,47657.94,47657.94,Drinking Chocolate,Hot chocolate
21496,2023-02-08,10:49:03,1,3,Astoria,65,12708.784,12708.784,Flavours,Sugar free syrup
21497,2023-02-08,10:50:15,2,5,Lower Manhattan,61,75458.405,150916.81,Drinking Chocolate,Hot chocolate
21498,2023-02-08,10:51:39,1,5,Lower Manhattan,24,47657.94,47657.94,Coffee,Drip coffee
21499,2023-02-08,10:51:39,1,5,Astoria,77,47657.94,47657.94,Bakery,Brewed Chai tea
21500,2023-02-08,10:52:12,2,5,Lower Manhattan,23,39714.95,79429.9,Coffee,Drip coffee
21501,2023-02-08,10:53:14,1,5,Lower Manhattan,47,47657.94,47657.94,Tea,Brewed Green tea
21502,2023-02-08,10:57:52,1,8,Hell's Kitchen,32,47657.94,47657.94,Coffee,Gourmet brewed coffee
21503,2023-02-08,10:57:52,1,8,Astoria,71,47657.94,47657.94,Bakery,Pastry
21504,2023-02-08,10:58:27,2,5,Lower Manhattan,23,47657.94,95315.88,Coffee,Brewed Chai tea
21505,2023-02-08,10:59:38,2,8,Astoria,22,31771.96,63543.92,Coffee,Drip coffee
21506,2023-02-08,11:01:18,2,5,Lower Manhattan,57,49246.538,98493.076,Tea,Brewed Chai tea
21507,2023-02-08,11:01:39,2,3,Astoria,57,47657.94,95315.88,Tea,Brewed Chai tea
21508,2023-02-08,11:01:41,2,5,Lower Manhattan,35,47657.94,95315.88,Coffee,Brewed Chai tea
21509,2023-02-08,11:04:01,1,8,Hell's Kitchen,33,55600.93,55600.93,Coffee,Brewed Chai tea
21510,2023-02-08,11:04:36,1,8,Hell's Kitchen,38,47657.94,47657.94,Coffee,Barista Espresso
21511,2023-02-08,11:04:36,2,8,Hell's Kitchen,64,12708.784,25417.568,Flavours,Regular syrup
21512,2023-02-08,11:06:17,2,8,Hell's Kitchen,33,55600.93,111201.86,Coffee,Brewed Chai tea
21513,2023-02-08,11:06:30,1,3,Astoria,57,49246.538,49246.538,Tea,Brewed Chai tea
21514,2023-02-08,11:07:08,2,8,Hell's Kitchen,22,31771.96,63543.92,Coffee,Drip coffee
21515,2023-02-08,11:09:47,1,3,Astoria,45,47657.94,47657.94,Tea,Brewed herbal tea
21516,2023-02-08,11:11:25,2,3,Astoria,59,71486.91,142973.82,Drinking Chocolate,Hot chocolate
21517,2023-02-08,11:11:39,1,5,Lower Manhattan,39,67515.415,67515.415,Coffee,Barista Espresso
21518,2023-02-08,11:11:39,2,5,Lower Manhattan,65,47657.94,95315.88,Flavours,Sugar free syrup
21519,2023-02-08,11:12:30,2,3,Astoria,50,39714.95,79429.9,Tea,Brewed Black tea
21520,2023-02-08,11:13:46,1,5,Lower Manhattan,25,34949.156,34949.156,Coffee,Organic brewed coffee
21521,2023-02-08,11:13:46,1,5,Lower Manhattan,83,222403.72,222403.72,Branded,Brewed Chai tea
21522,2023-02-08,11:15:00,1,8,Hell's Kitchen,49,47657.94,47657.94,Tea,Brewed Chai tea
21523,2023-02-08,11:16:54,1,8,Astoria,59,71486.91,71486.91,Drinking Chocolate,Hot chocolate
21524,2023-02-08,11:17:15,1,8,Hell's Kitchen,50,39714.95,39714.95,Tea,Brewed Black tea
21525,2023-02-08,11:22:13,1,3,Astoria,38,47657.94,47657.94,Coffee,Barista Espresso
21526,2023-02-08,11:22:13,2,3,Astoria,71,47657.94,95315.88,Bakery,Brewed Chai tea
21527,2023-02-08,11:22:19,2,8,Hell's Kitchen,45,47657.94,95315.88,Tea,Brewed herbal tea
21528,2023-02-08,11:22:22,1,8,Astoria,27,55600.93,55600.93,Coffee,Brewed Chai tea
21529,2023-02-08,11:24:19,2,8,Hell's Kitchen,36,47657.94,95315.88,Coffee,Premium brewed coffee
21530,2023-02-08,11:24:57,1,3,Astoria,36,59572.424999999996,59572.424999999996,Coffee,Brewed Chai tea
21531,2023-02-08,11:25:12,1,8,Hell's Kitchen,52,47657.94,47657.94,Tea,Brewed Chai tea
21532,2023-02-08,11:26:17,1,8,Astoria,27,55600.93,55600.93,Coffee,Organic brewed coffee
21533,2023-02-08,11:26:58,2,8,Hell's Kitchen,54,39714.95,79429.9,Tea,Brewed Chai tea
21534,2023-02-08,11:29:02,2,8,Astoria,55,47657.94,95315.88,Tea,Brewed Chai tea
21535,2023-02-08,11:29:17,1,3,Astoria,38,59572.424999999996,59572.424999999996,Coffee,Barista Espresso
21536,2023-02-08,11:29:38,1,3,Astoria,43,47657.94,47657.94,Tea,Brewed Chai tea
21537,2023-02-08,11:34:06,2,3,Astoria,59,71486.91,142973.82,Drinking Chocolate,Hot chocolate
21538,2023-02-08,11:38:13,1,8,Hell's Kitchen,35,49246.538,49246.538,Coffee,Premium brewed coffee
21539,2023-02-08,11:45:13,2,3,Astoria,56,40509.248999999996,81018.49799999999,Tea,Brewed Chai tea
21540,2023-02-08,11:45:30,2,8,Astoria,36,47657.94,95315.88,Coffee,Premium brewed coffee
21541,2023-02-08,11:46:53,1,8,Hell's Kitchen,35,49246.538,49246.538,Coffee,Premium brewed coffee
21542,2023-02-08,11:49:26,1,5,Lower Manhattan,37,47657.94,47657.94,Coffee,Barista Espresso
21543,2023-02-08,11:49:26,2,5,Lower Manhattan,64,47657.94,95315.88,Flavours,Regular syrup
21544,2023-02-08,11:49:26,1,5,Astoria,37,47657.94,47657.94,Coffee,Barista Espresso
21545,2023-02-08,11:51:21,1,8,Astoria,24,47657.94,47657.94,Coffee,Drip coffee
21546,2023-02-08,11:52:18,1,5,Lower Manhattan,44,39714.95,39714.95,Tea,Brewed herbal tea
21547,2023-02-08,11:53:50,2,5,Lower Manhattan,44,39714.95,79429.9,Tea,Brewed herbal tea
21548,2023-02-08,11:54:22,1,8,Astoria,22,31771.96,31771.96,Coffee,Drip coffee
21549,2023-02-08,11:54:59,1,3,Astoria,22,31771.96,31771.96,Coffee,Brewed Chai tea
21550,2023-02-08,11:55:21,2,5,Lower Manhattan,52,39714.95,79429.9,Tea,Brewed Chai tea
21551,2023-02-08,11:55:52,1,3,Astoria,38,47657.94,47657.94,Coffee,Barista Espresso
21552,2023-02-08,11:56:20,2,3,Astoria,49,47657.94,95315.88,Tea,Brewed Black tea
21553,2023-02-08,12:01:24,2,5,Lower Manhattan,40,59572.424999999996,119144.84999999999,Coffee,Barista Espresso
21554,2023-02-08,12:06:40,1,8,Astoria,24,47657.94,47657.94,Coffee,Drip coffee
21555,2023-02-08,12:11:38,2,5,Astoria,33,55600.93,111201.86,Coffee,Brewed Chai tea
21556,2023-02-08,12:12:49,1,5,Lower Manhattan,29,39714.95,39714.95,Coffee,Gourmet brewed coffee
21557,2023-02-08,12:13:22,2,3,Astoria,29,47657.94,95315.88,Coffee,Gourmet brewed coffee
21558,2023-02-08,12:13:24,2,3,Astoria,52,39714.95,79429.9,Tea,Brewed Chai tea
21559,2023-02-08,12:13:27,1,3,Astoria,59,71486.91,71486.91,Drinking Chocolate,Hot chocolate
21560,2023-02-08,12:14:25,1,8,Astoria,51,47657.94,47657.94,Tea,Brewed Black tea
21561,2023-02-08,12:14:48,1,3,Astoria,56,40509.248999999996,40509.248999999996,Tea,Brewed Chai tea
21562,2023-02-08,12:15:01,1,3,Astoria,41,67515.415,67515.415,Coffee,Brewed Chai tea
21563,2023-02-08,12:19:01,1,8,Hell's Kitchen,56,40509.248999999996,40509.248999999996,Tea,Brewed Chai tea
21564,2023-02-08,12:21:18,1,3,Astoria,55,63543.92,63543.92,Tea,Brewed Chai tea
21565,2023-02-08,12:28:26,2,5,Lower Manhattan,38,59572.424999999996,119144.84999999999,Coffee,Barista Espresso
21566,2023-02-08,12:28:26,1,5,Astoria,65,47657.94,47657.94,Flavours,Sugar free syrup
21567,2023-02-08,12:28:34,2,5,Lower Manhattan,60,47657.94,95315.88,Drinking Chocolate,Hot chocolate
21568,2023-02-08,12:31:53,1,5,Lower Manhattan,38,59572.424999999996,59572.424999999996,Coffee,Barista Espresso
21569,2023-02-08,12:32:10,2,8,Hell's Kitchen,41,67515.415,135030.83,Coffee,Barista Espresso
21570,2023-02-08,12:32:10,2,8,Hell's Kitchen,64,12708.784,25417.568,Flavours,Regular syrup
21571,2023-02-08,12:37:51,2,8,Astoria,51,47657.94,95315.88,Tea,Brewed Black tea
21572,2023-02-08,12:43:35,1,8,Hell's Kitchen,23,39714.95,39714.95,Coffee,Brewed Chai tea
